Sequence ID	Taxonomy	Confidence
1ca9cd6e6ed6809ded85cc66a925fae3	Root;Bacteria;Actinomycetota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium	0.98
90123a224d4993fc4dfc3b9efa4d2533	Root;Bacteria;Actinomycetota;Actinobacteria;Actinomycetales;Actinomycetaceae;Schaalia	0.99
fa01b768a332d1447ddd2456aa31f5bc	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	0.99
66bc678e9d61d2a4cd04d68dd24031d8	Root;Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Rothia	1.0
8a42a7098f4005968e5ee8571eebef12	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Petroclostridium	0.07
abfe63a6ccd067bad159f4be80d868ac	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Peptostreptococcaceae;Romboutsia	0.92
b86e8f614e0a10fbd17dd1662ccc5e67	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Eubacteriaceae;Eubacterium	0.68
ae23507d2a6506198a286e7d12270ae6	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Aerococcaceae;Abiotrophia	0.53
386cdebf0348fb611fc71d4da03a3ff3	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Eisenbergiella	0.57
f92d6f7fddcc52c3671fc698c6fee9d8	Root;Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella	0.7
fdf1ee67f55cc4124eeb02cd0ae9e69c	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	1.0
414fda5dfff081b9cfa0e007f95ac06f	Root;Bacteria;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella	0.99
4beb313532f62e87708a4e62e51ffd54	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Paludihabitans	0.15
a71aa1924a9595577e4bdfc336efa5b3	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	0.99
d475613facec800597fa13e44f87fbe7	Root;Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia/Shigella	0.96
9c1fe0712685ae494a96f00f94fa2183	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	1.0
abd56ab414b714ee518ef7e2ed644b3b	Root;Bacteria;Candidatus Saccharibacteria;Saccharibacteria_genera_incertae_sedis	0.77
3e446cdf7227ed945e0698bd95af00f0	Root;Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Geobacillus	1.0
bc981d3a699e273549183bf174d1ce37	Root;Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Anoxybacillus	1.0
de6bf839ce1ce83ca3938f9bae57277c	Root;Bacteria;Actinomycetota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Propionibacterium	0.99
4c3b1a1b608f9c14bfb9cf53776af9cd	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter	0.83
7d59bc1e588c0477835557646b4155a4	Root;Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Veillonella	1.0
e7db046106b667fea67cb21a6a4aac6c	Root;Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Veillonella	0.99
677e7b975ff46d6397fbe261bd594938	Root;Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Megasphaera	1.0
1116e47418424ad7a7107d16758546ba	Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium	1.0
d7b720c092db23f4143cd6bfb42a26d5	Root;Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia/Shigella	0.92
1d6f0fe361798170bcf8dddde884910e	Root;Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella	0.78
1aafd96fe1af7765009bf3694bf2194b	Root;Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Megasphaera	0.96
51bfd1b3292e78f77fba4141d8aebb46	Root;Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Amedibacillus	1.0
ebc2c1f777cf1ace44bd17dbb7b239ab	Root;Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kluyvera	0.46
185b5cd5a6a79b57f2603b1a8567234e	Root;Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Megasphaera	1.0
0fef66541fc1750c509d6a81b233e280	Root;Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kluyvera	0.7
fc58bb44004d15dcb0aa53a0a005996e	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae 1;Clostridium sensu stricto	0.94
fec524e967c9aed216bb89e7e8c1e4f2	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster	0.98
a0bf89342d555f84690f7a3bfbbd087c	Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium	1.0
82f8d1fadef57b1026ec459daccdb6b8	Root;Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus	0.96
b28ba917ca18588e04169f87c089c72c	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster	0.26
39dc855bdab99da0e51fa6ab32f38b48	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola	0.91
d89142900e6a1131fe7680be8735b7f7	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster	0.41
87ced589689573c10400f22063ecd63c	Root;Bacteria;Bacillota;Negativicutes;Selenomonadales;Selenomonadaceae;Propionispira	0.38
7e5e2d1a98667dd0af0605d1090c4037	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus	1.0
f3f911559955768e68f48a0f4d28de97	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus	1.0
0d2a534cb4c410fa6b2e5ece5bb59b71	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Anaerostipes	1.0
f7ebb5024893be472933f1f294cdf59d	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus	1.0
642c9138333538344ceb9b42f9182193	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Anaerostipes	1.0
c3d83fe83bc3bcf5d0f39d9126dc2484	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Anaerostipes	1.0
8895de93c39d443f80ed5a3a3a9e8e20	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Blautia	0.97
cf8fad34817d69793a09e353c12e452a	Root;Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter	0.66
d851b532a7ec8e8b6cfeb7da34524395	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	1.0
35b22e9a0f780e47015395e527e959d7	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Caecibacterium	0.2
ca2c60129af43e95fc4fcc5c68c820ba	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Anaerostipes	1.0
a9ccf466dc14e28138556c4344bd7ba9	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Jutongia	0.19
9f3f809d2990c8d5671867b11134bf51	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae 1;Desnuesiella	0.54
404644730cfb43c9a94a2dc6b4eb7043	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus	1.0
33b5ba9feb7e658efb5e8a60baebbde0	Root;Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Rothia	0.99
5646ccc61fd7cc7248b8ba15b8aca852	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Peptostreptococcaceae;Romboutsia	0.76
95ea14bfda1f0f0d1d7b7921045dc9cd	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus	1.0
97d1143e1ba6a087d3ac4c47718dfd3d	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Jutongia	0.17
ce2dc9f9ba6432531d0184bf26b81a6c	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus	1.0
35d9905a35a7c882f2a93391b96b1e2f	Root;Bacteria;Pseudomonadota;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus	0.97
10e55757b205d6c3d9faf1a16419ee90	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae 1;Clostridium sensu stricto	0.79
5e828912c3b1796bbe94d64f0550d863	Root;Bacteria;Actinomycetota;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces	0.7
1edba4f3d70816ef98719c54a5d18763	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Sporofaciens	0.43
bf151b11bd61abe3f5fd212395e26689	Root;Bacteria;Bacillota;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium	1.0
70a23fe23c4c858ac36e44bf0e967b87	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	1.0
410dedf46d3ad2c94402aa1a24da1c55	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	0.96
a9a27ec1b57eeb09815ccad03706dce5	Root;Bacteria;Actinomycetota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium	1.0
5a76700fe6ca5db1e448419c0f612858	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	1.0
37b1ab59d67ca7cf41ce6f81ba3a16a6	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Paraprevotella	0.94
ce2a7f2b2356b166d46b80dbd880b11c	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides	1.0
c448ad5ecd2d1aa4b59f53b939aaf678	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Kineothrix	0.36
42a8f6ba32a73dc836338647625a99bb	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	1.0
7fa0b53d88b1484f8a60b7a03d917cb2	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides	1.0
654d53264b209e50b2fe269d427b5875	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	1.0
2974292c47a6e155f3131a2b2f446d47	Root;Bacteria;Bacillota;Negativicutes;Acidaminococcales;Acidaminococcaceae;Acidaminococcus	0.85
887bdc7422d13c93784fd2d926a07e8f	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Anaerotignum	0.96
a39d0e4529940edb9da2b40e7137a6d4	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	1.0
eba8a280fc2da10b796e761b5ca70c1c	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter	0.98
ed911e895d5499db2a8d93266a2f0990	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcoides	0.99
7bea16b6c9cfe88b23515c5fe3fb7456	Root;Bacteria;Actinomycetota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium	0.79
b4c2566272f22834455f155123ce25b1	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae;Butyricimonas	1.0
5ca24ccf58f2578d9fab47cefb10b52f	Root;Bacteria;Actinomycetota;Coriobacteriia;Eggerthellales;Eggerthellaceae;Eggerthella	1.0
5e22d083d928f9edb5c284c18da31473	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Harryflintia	0.22
286c4b621639911f983afaecc52596ff	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Huintestinicola	0.3
72841fbdf932b40767cc0cd2e1ce4d0b	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	1.0
cbbe8ba73535a00b25c1a7224a7db56b	Root;Bacteria;Verrucomicrobiota;Verrucomicrobiia;Verrucomicrobiales;Akkermansiaceae;Akkermansia	1.0
72a220d8383cb38324368aae03c31f45	Root;Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Amedibacillus	0.82
28091b9b33f10a6391f76fe4a23da419	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Peptoniphilaceae;Peptoniphilus	1.0
8bf57576aff44bfe0be07cc35e64e43a	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Peptoniphilaceae;Fenollaria	1.0
1d7569003ac5acf282fa5750e4e494ec	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola	0.99
eed254f4490b1a639f7d96398293182a	Root;Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter	0.88
d9274a8e6eff089235ea4a25866931f0	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae 1;Clostridium sensu stricto	0.94
6096183d9537a9d7c14654d112e67e3f	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus	0.47
cc44e39d49f2205231951c1889dadafe	Root;Bacteria;Pseudomonadota;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio	0.98
305634b4d4dd71c4b14f5dabfd87a5d6	Root;Bacteria;Bacillota;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium	1.0
b1d2f246b5b73fbef051d71e2d361b3c	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella	1.0
2e7635f64b912db14da375054e0bf059	Root;Bacteria;Bacillota;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium	1.0
fb22841d3576d01faf5a83cacc14bcff	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Vescimonas	0.94
2a6d69a85f1f5037ea258ffa05f8cc3f	Root;Bacteria;Bacillota;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium	1.0
aa88711368121a136447e9c73ce6542c	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	1.0
3569588c08e305dab4cbb08ed808f118	Root;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella	1.0
da0ec1c978184cac7b3f83f6b6fa9a45	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Oscillibacter	0.45
c77b0eb20a16b18a52b976fdaf3dc766	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Paraprevotella	0.96
3f709edd6b9ce0fa54292562272182b1	Root;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella	0.94
53e207d1dbb76903aa201573566fa9eb	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Coprococcus	0.99
4137cd3b26569ffbf7ae39242fc923ca	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Neglecta	0.76
fbccfd050fe84cc5214b6374d6e78d50	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Muriventricola	0.17
85b6d8318ed52b5875d7f2e7d234a1d4	Root;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella	1.0
bdc151453a901959840fc468d64cd1c2	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	0.99
10bf4a8d486f14c3523964a4546e30c9	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Fumia	0.32
a00844eafb0db9372f50ca8ea67011ee	Root;Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Amedibacterium	0.04
88ec864ce86453de77f48ddf3eae78dd	Root;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella	0.96
81716a4c31e03a0ae2fb43bffedd0a70	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae;Odoribacter	1.0
9ad9f69065b9144472a7cdda2f9c4a11	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes	1.0
f5e3cc5f7eb04b540d659c0f12355122	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides	0.99
56ce8168a07f888f637b79c847473a57	Root;Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Amedibacterium	0.05
961ba0245fcc0ac9f6c818a9855e50c3	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola	0.88
ee098bc3cb4052f3eecd3bc040696729	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Caproicibacter	0.11
16c7f056b6d727821f7326816c4e0ed4	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola	0.89
97eaf10e079cd81f014a20666d7f52aa	Root;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella	0.8
0396893d2ed9b77ccdfaf96a62150db1	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Kineothrix	0.16
12006b0971c5d93a49b9a0059967d057	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus	0.92
f8bb8718a1759d7b664d4fcb1ac06d6e	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Muriventricola	0.12
5b067e62120592acbeef51ad2ce62d8d	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Oscillibacter	0.17
c321e25c4402c0a123963d4eae9d8e23	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	1.0
c3bc3fed36565100e61419ea7d194e63	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Leuconostocaceae;Weissella	1.0
519037eb5667729957c55d09928a71d3	Root;Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter	0.62
a31b2e0659fc3fa49355aa18e29ecffe	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Agathobaculum	1.0
328790a7c0b4aa86cb6ec1785091b694	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Flintibacter	0.04
837c4951cf6d1f3938c8eba983b4a2a6	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	0.89
97ba1177508df62156c73b3703881708	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Christensenellaceae;Gehongia	0.27
3ad50793d1b7ae34dc8e515eba9513b2	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Solibaculum	0.69
9898c6db8a282671baf20521dce5e90e	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ercella	0.3
ce7c38d6b578436d1688b87730e63d7b	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Eubacteriales_incertae_sedis_XIII;Ihubacter	0.24
e44cf9592b2a173763ab5de27a2a8543	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae;Butyricimonas	0.99
43344a98f07a25513da879f5b36ea0fb	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ercella	0.21
0ce901a9d2761f1201b36ff3118d2cd7	Root;Bacteria;Bacillota;Bacilli;Caryophanales;Alicyclobacillaceae;Ferroacidibacillus	0.26
82fdd903efe9a375317a3b8e8312d5d1	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Christensenellaceae;Luoshenia	0.22
082c60b05ff648bedbfe8d3ed2a36f79	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae;Butyricimonas	1.0
6ac46d324f8fc88e7890686b3be99f75	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Carnobacteriaceae;Granulicatella	0.91
4ef88bd6faa44c12a37be455c80013b7	Root;Bacteria;Synergistota;Synergistia;Synergistales;Dethiosulfovibrionaceae;Dethiosulfovibrio	0.24
ac7f937e36c2c6442e036f401a4309fc	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Muriventricola	0.17
e8557f8d835d7ee3bb6f4c3f0a0648d0	Root;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella	0.94
734c33435ecdb55c20b8301c5a729a14	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Anaerotignum	0.98
ae773e1cbd8dbcfe72eae57807a0e073	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes	1.0
8b31abce93bc135a7aa3fc2678369083	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Youxingia	0.97
043033a54cdaf36863c5028fc10f48c1	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Intestinimonas	0.46
b0d6d9dc66ce8ac45215c1c770f2e048	Root;Bacteria;Bacillota;Bacilli;Caryophanales;Bacillales_Incertae Sedis XI;Gemella	1.0
a6822e138e2f4422d4d37b2b9b33b38c	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae;Butyricimonas	1.0
da8de04f14392d8c18eebb534219aa70	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Saccharofermentans	0.46
2bfb632741d5879279660b17a1ed99fc	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Eubacteriales_incertae_sedis;Lentihominibacter	1.0
8900d8d2f1f97d6211a2b6d7a7761729	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Pararoseburia	0.47
f2d4d6c80b73798b2aa1e472b04b8391	Root;Bacteria;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Senegalimassilia	1.0
454b0dbed4750cdd1dc35fc7f27de3a8	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Youxingia	0.49
70e688a5bf8f5a35c1d04684da66deab	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Christensenellaceae;Luoshenia	0.21
2a532007d528c2e59286a6f49a9b7636	Root;Bacteria;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Senegalimassilia	1.0
6f4d2e6ef18bbcc2a4792d063b2bcbc7	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Anaerotignum	0.98
c442fd12c728ba2cb2e71819ab79f95e	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus	1.0
62c886032789424cf906164d3c059f93	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Fumia	0.96
3772f2fec2afe61108f54f8fcf39fe3e	Root;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Oxalobacter	0.12
1d7e8315dd401db46cdcc0acd58cfef0	Root;Bacteria;Actinomycetota;Actinobacteria;Actinomycetales;Actinomycetaceae;Schaalia	1.0
0b8f52af21f06bb855d322cb10dd14b6	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Agathobaculum	1.0
a58f6d0b9e1419761d210d97d054713d	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Eubacteriaceae;Eubacterium	0.85
dec3ba8ed8d757e68b4e5adeebccb32e	Root;Bacteria;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus	0.95
325c60ec10d36352dea4062f34b7aa60	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Phocea	0.44
2e99458bcd5254b53c8f361f2a501558	Root;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium	0.83
0c54e8d7656741600d30182025b61bde	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	1.0
27bfffcd658cd84b40373ccdb18bd8e0	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Brotolimicola	0.34
079a919116d86aae40a02a0ee3ba3b49	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia	0.97
2ecfb1c49c908c52db2a681294e13349	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Subdoligranulum	0.64
cc0cec0549826261e843b968ae272b15	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Gemmiger	0.39
d38401326aaf18860f580b1eae309b27	Root;Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter	0.66
c668c54cab0984116bcbc7074171c48a	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Segatella	1.0
21c6e39c9a3c97413503d17bfd253125	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia	0.94
3f2f4eb23df0d0b0c71f7a064ab261a5	Root;Bacteria;Bacillota;Bacillota_incertae_sedis;Negativibacillus	0.92
d5065410b1def2ddc6e16c7776df645c	Root;Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Floccifex	0.25
00d0a90997592538fdf2352248382098	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola	1.0
136ac9f2cdc348a52d2285b7ab80bbab	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Dorea	0.76
ea919b04646861cda0c4d4515a7aad1e	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Anaerofilum	0.69
4bdfeb0e28ee4a6894815f1978888dc8	Root;Bacteria;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella	0.35
299b0c0f0ce62233cf5573b8344887f2	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Peptoniphilaceae;Parvimonas	1.0
a873cf66923904311cad4bb4d7e72cb6	Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes	1.0
5fe04de69f845055cc0e57940ce2b8cd	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Gemmiger	0.44
171433f468aaf8a024539e1acfd0a1ba	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Christensenellaceae;Gehongia	0.11
519b4f746daadc09e234ec03f0eec871	Root;Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Gemmiger	0.59
